Mês,Estação,Trecho,Sentido,Trecho macro,Tipo De Pistas,Numero de Pistas,Tipo de Pavimento,Numero de Faixas,Velocidade Maxima,Tipo da Chuva,Intervencao,Vazamento,Agua?,Vegetação Baixa?,capimAlto,Arbustos,Floresta,Local,Com filhotes?,Faixa Horário da Coleta,Faixa de Quilometragem,É réptil mais atropelado?
9,Primavera,15,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
9,Primavera,4,JF,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,Não,não,não,não,não,não,sim,Acostamento,não,Entre 18 e 00,Entre 75 e 100,0
9,Primavera,15,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,sim,sim,não,não,não,Pista de rolamento,não,Entre 00 e 06,Entre 800 e 825,0
9,Primavera,9,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,Não,não,sim,sim,não,sim,não,Pista de rolamento,não,Entre 06 e 12,Entre 25 e 50,0
9,Primavera,2,RJ,Baixada,Barreira rígida (New Jersey),4,Pavimento flexível (asfalto),4,110,Sem Chuva,Não,não,não,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 100 e 125,0
10,Primavera,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,sim,não,sim,não,Desconhecido,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
10,Primavera,3,JF,Baixada,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 100 e 125,0
10,Primavera,7,RJ,Planalto,Barreira rígida (New Jersey),4,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,5,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 75 e 100,0
10,Primavera,11,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,não,sim,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,sim,não,não,Pista,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,8,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 18 e 00,Entre 50 e 75,0
10,Primavera,9,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 25 e 50,0
10,Primavera,7,JF,Planalto,Defensa Metálica,4,Pavimento flexível (asfalto),7,110,Sem Chuva,não,não,não,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,6,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),2,90,Sem Chuva,não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,3,RJ,Serra,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,70,Sem Chuva,não,não,não,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 100 e 125,0
10,Primavera,10,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,6,JF,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,6,RJ,Serra,Sem divisão,2,Pavimento flexível (asfalto),2,50,Sem Chuva,não,não,sim,não,sim,não,não,Pista,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,15,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,sim,não,não,Pista,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),3,70,Sem Chuva,não,não,não,não,não,não,sim,Pista,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,10,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,sim,não,não,Pista,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,16,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Pista,não,Entre 00 e 06,Entre 775 e 800,0
10,Primavera,17,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 12 e 18,Entre 775 e 800,0
10,Primavera,10,RJ,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Chuva fina,não,não,sim,sim,não,não,não,Canteiro,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 00 e 06,Entre 825 e 850,0
10,Primavera,3,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,sim,não,não,não,sim,Pista,não,Entre 18 e 00,Entre 75 e 100,0
10,Primavera,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,13,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Desconhecido,não,Entre 06 e 12,Entre 825 e 850,0
10,Primavera,11,RJ,Planalto,Sem divisão,0,Desconhecido,0,90,Sem Chuva,não,não,sim,sim,não,não,não,Desconhecido,não,Entre 00 e 06,Entre 0 e 25,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,11,RJ,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 0 e 25,0
10,Primavera,9,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 25 e 50,0
10,Primavera,16,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 18 e 00,Entre 800 e 825,0
10,Primavera,4,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,não,não,não,não,não,não,sim,Pista,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,18,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 775 e 800,0
10,Primavera,7,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,70,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,80,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,7,JF,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,não,não,sim,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,7,JF,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,não,não,sim,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Desconhecido,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,3,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,não,sim,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 75 e 100,0
10,Primavera,9,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,7,JF,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 18 e 00,Entre 50 e 75,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Desconhecido,4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,10,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,10,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,11,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,11,RJ,Planalto,Defensa Metálica,3,Pavimento flexível (asfalto),5,70,Sem Chuva,não,não,não,sim,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
10,Primavera,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),2,30,Sem Chuva,não,não,sim,sim,não,não,não,Retorno/Acesso,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,13,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 00 e 06,Entre 0 e 25,0
10,Primavera,4,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,não,não,não,não,não,não,sim,Pista,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Chuva fina,não,não,não,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 800 e 825,0
10,Primavera,6,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),5,90,Sem Chuva,não,não,sim,não,não,sim,não,Retorno/Acesso,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,18,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 775 e 800,0
10,Primavera,18,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 750 e 775,0
10,Primavera,6,JF,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,sim,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
10,Primavera,12,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,sim,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,5,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,13,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,10,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,não,sim,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,9,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,9,RJ,Planalto,Sem divisão,2,Pavimento flexível (asfalto),8,30,Sem Chuva,não,não,não,sim,não,sim,não,Pista,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,16,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 775 e 800,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 18 e 00,Entre 50 e 75,0
10,Primavera,5,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,não,não,não,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,7,JF,Planalto,Defensa Metálica,3,Desconhecido,5,90,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,10,RJ,Planalto,Canteiro Divisório,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,3,Pavimento flexível (asfalto),5,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,7,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,6,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 50 e 75,0
10,Primavera,6,JF,Planalto,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,não,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,12,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,7,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 18 e 00,Entre 50 e 75,0
10,Primavera,16,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 800 e 825,0
10,Primavera,5,RJ,Serra,Sem divisão,1,Pavimento semi-flexível,2,70,Sem Chuva,não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 12 e 18,Entre 0 e 25,1
10,Primavera,11,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,sim,não,não,não,Acostamento,não,Entre 12 e 18,Entre 0 e 25,0
10,Primavera,8,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 00 e 06,Entre 50 e 75,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,17,JF,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 775 e 800,0
10,Primavera,7,RJ,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,50,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 00 e 06,Entre 50 e 75,0
10,Primavera,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,6,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,não,não,não,sim,sim,Pista,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,5,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,não,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 75 e 100,0
10,Primavera,7,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,10,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 25 e 50,0
10,Primavera,9,RJ,Planalto,Barreira rígida (New Jersey),2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,7,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,5,JF,Serra,Sem divisão,1,Pavimento rígido,2,70,Sem Chuva,não,não,não,não,não,não,sim,Pista,não,Entre 12 e 18,Entre 75 e 100,0
10,Primavera,14,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,11,JF,Planalto,Barreira rígida (New Jersey),4,Pavimento flexível (asfalto),2,110,Sem Chuva,não,não,sim,sim,não,não,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,6,RJ,Planalto,Desconhecido,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Pista,não,Entre 06 e 12,Entre 50 e 75,0
10,Primavera,4,RJ,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,não,não,não,sim,Pista,não,Entre 12 e 18,Entre 75 e 100,0
10,Primavera,14,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,não,sim,Acostamento,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,13,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),6,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 06 e 12,Entre 0 e 25,0
10,Primavera,12,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,sim,não,não,não,Canteiro,não,Entre 00 e 06,Entre 0 e 25,0
10,Primavera,14,JF,Planalto,Sem divisão,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,não,não,Desconhecido,não,Entre 06 e 12,Entre 800 e 825,0
10,Primavera,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,70,Sem Chuva,não,não,não,não,não,sim,não,Pista,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,6,JF,Serra,Sem divisão,1,Pavimento flexível (asfalto),2,90,Sem Chuva,não,não,não,não,não,sim,sim,Acostamento,não,Entre 12 e 18,Entre 50 e 75,0
10,Primavera,8,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,90,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,70,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,8,RJ,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,não,não,sim,não,Acostamento,não,Entre 12 e 18,Entre 25 e 50,0
10,Primavera,15,JF,Planalto,Defensa Metálica,2,Pavimento flexível (asfalto),4,110,Sem Chuva,não,não,sim,sim,não,sim,não,Acostamento,não,Entre 00 e 06,Entre 800 e 825,0
